stop_id,stop_name,stop_lat,stop_lon,ligne
MICH,Michelet,47.23451072,-1.55737362,"[{'numLigne': '10'}, {'numLigne': '2'}, {'numLigne': '23'}, {'numLigne': '2B'}, {'numLigne': 'LC'}, {'numLigne': 'LN'}]"
MIEA,Millenia,47.12346831,-1.63085917,[{'numLigne': '98'}]
MIMO,Mimosas,47.2413208,-1.58762642,[{'numLigne': '79'}]
MIND,Mairie d'Indre,47.20071585,-1.66830435,"[{'numLigne': '50'}, {'numLigne': '81'}, {'numLigne': '91'}, {'numLigne': 'NBI'}]"
MITR,Mitrie,47.22824947,-1.52663988,"[{'numLigne': '10'}, {'numLigne': '11'}, {'numLigne': '12'}, {'numLigne': '1B'}]"
MKSU,Malakoff,47.21644994,-1.52129347,[{'numLigne': 'C3'}]
MLAN,Magellan,47.18816871,-1.4644275,[{'numLigne': '27'}]
MLCH,Morlachère,47.1619532,-1.48369475,[{'numLigne': '47'}]
MLCS,Moulin Cassé,47.15584723,-1.70984686,"[{'numLigne': '118'}, {'numLigne': '98'}]"
MLDR,Maladrie,47.18817465,-1.49415356,"[{'numLigne': '172'}, {'numLigne': '42'}]"
MLHE,Moulin Hérel,47.21943384,-1.63757971,[{'numLigne': '71'}]
MLIN,Moulin,47.18875715,-1.50370768,"[{'numLigne': '172'}, {'numLigne': '42'}]"
MLLI,Mellinet,47.21119539,-1.57563565,"[{'numLigne': '11'}, {'numLigne': '23'}, {'numLigne': 'C1'}]"
MLNE,Moulinets,47.20990911,-1.6290736,[{'numLigne': '91'}]
MLON,Mulonnière,47.26556714,-1.54984512,"[{'numLigne': '116'}, {'numLigne': '86'}]"
MLRA,Malraux,47.2543078,-1.51767585,"[{'numLigne': '1B'}, {'numLigne': '77'}]"
MMSS,Mermoz,47.19872011,-1.51552255,"[{'numLigne': '102'}, {'numLigne': '27'}, {'numLigne': '28'}]"
MNEF,Moulin Neuf,47.23021107,-1.51646831,"[{'numLigne': '137'}, {'numLigne': '147'}, {'numLigne': '157'}, {'numLigne': '87'}]"
MNFA,Manufacture,47.2188031,-1.53706201,"[{'numLigne': '1'}, {'numLigne': '1B'}]"
MNIE,Moulinier,47.13549882,-1.66580556,[{'numLigne': '98'}]
MNOT,Minoterie,47.216866,-1.72160133,"[{'numLigne': '131'}, {'numLigne': '71'}]"
MNSS,Malnoue,47.20320971,-1.50514128,[{'numLigne': '30'}]
MNTR,Ménétrier,47.24122134,-1.52387404,[{'numLigne': '11'}]
MNVE,Maison Neuve,47.27462384,-1.46726826,[{'numLigne': '77'}]
MOCT,Moulin Collet,47.20033329,-1.76620925,"[{'numLigne': '128'}, {'numLigne': '148'}]"
MOET,Mouettes,47.21055137,-1.74227284,"[{'numLigne': '131'}, {'numLigne': '71'}]"
MOIN,Moinard,47.21334839,-1.72939851,[{'numLigne': '91'}]
MONE,Moinet,47.26469759,-1.49236094,"[{'numLigne': '77'}, {'numLigne': '85'}]"
MORH,Morrhonnière - Petit Port,47.24148227,-1.55629426,"[{'numLigne': '2'}, {'numLigne': '26'}, {'numLigne': '2B'}, {'numLigne': 'LC'}, {'numLigne': 'LN'}]"
MOTE,Motte Rouge,47.228791,-1.55338727,"[{'numLigne': '2'}, {'numLigne': '2B'}, {'numLigne': 'LC'}, {'numLigne': 'LN'}]"
MOUT,Moutonnerie,47.21956936,-1.53301942,"[{'numLigne': '1'}, {'numLigne': '1B'}]"
MOVA,Mairie d'Orvault,47.27116153,-1.62369389,"[{'numLigne': '119'}, {'numLigne': '129'}, {'numLigne': '179'}, {'numLigne': '79'}, {'numLigne': '89'}]"
MOZI,Monzie,47.20339609,-1.53991144,[{'numLigne': '26'}]
MPAU,Marcel Paul,47.24576505,-1.61572851,"[{'numLigne': '119'}, {'numLigne': '159'}, {'numLigne': '3'}, {'numLigne': '3B'}, {'numLigne': '50'}, {'numLigne': '54'}]"
MPER,Millepertuis,47.22194228,-1.67954515,"[{'numLigne': '101'}, {'numLigne': '71'}]"
MPMN,Melpomène,47.2775917,-1.50003396,"[{'numLigne': '115'}, {'numLigne': '95'}]"
MPTA,Maison Poitard,47.14700488,-1.64831344,[{'numLigne': '88'}]
MQDI,Marquis de Dion,47.29709079,-1.48779883,"[{'numLigne': '75'}, {'numLigne': '85'}, {'numLigne': '95'}]"
MQLI,Mocquelière,47.23323569,-1.61863745,[{'numLigne': '59'}]
MRAI,Maraîchers,47.18483142,-1.51069199,[{'numLigne': '4'}]
MRDI,Maison Radieuse,47.18787255,-1.56646623,"[{'numLigne': '30'}, {'numLigne': '3B'}, {'numLigne': 'LS'}]"
MREZ,Mairie de Rezé,47.19125268,-1.56984416,"[{'numLigne': '30'}, {'numLigne': '97'}, {'numLigne': 'LS'}]"
MRGE,Morges,47.16495172,-1.47202356,"[{'numLigne': '47'}, {'numLigne': '97'}]"
MRIE,Maurienne,47.27541782,-1.44310885,"[{'numLigne': '127'}, {'numLigne': '137'}, {'numLigne': 'C7'}]"
MROT,Moulin Rothard,47.19590819,-1.74115678,"[{'numLigne': '128'}, {'numLigne': '138'}, {'numLigne': '158'}, {'numLigne': '78'}]"
MRRI,Marrière,47.23759212,-1.52466998,[{'numLigne': '11'}]
MRTE,Marterie,47.17846248,-1.53143532,"[{'numLigne': '30'}, {'numLigne': '97'}, {'numLigne': 'LS'}]"
MRZE,Marzilles,47.18274936,-1.47579961,"[{'numLigne': '122'}, {'numLigne': '60'}]"
MSHE,Mairie de St-Herblain,47.21093832,-1.64884522,"[{'numLigne': '50'}, {'numLigne': '91'}]"
MSLL,Marseillaise,47.20749011,-1.59188602,[{'numLigne': '11'}]
MSOR,Mairie des Sorinières,47.14882038,-1.53173735,"[{'numLigne': '104'}, {'numLigne': 'C4'}]"
MSSI,Mississipi,47.237065,-1.60939896,[{'numLigne': '89'}]
MTEI,Monteil,47.21407318,-1.54914477,"[{'numLigne': '54'}, {'numLigne': 'C2'}, {'numLigne': 'C3'}, {'numLigne': 'LS'}]"
MTLI,Martellière,47.1991668,-1.52639054,"[{'numLigne': '102'}, {'numLigne': '27'}, {'numLigne': '28'}]"
MTRA,Mortrais,47.12800978,-1.61667784,[{'numLigne': '98'}]
MTYY,Monty,47.2742143,-1.4330995,"[{'numLigne': '127'}, {'numLigne': '135'}, {'numLigne': '137'}]"
MULI,Mouline,47.32355207,-1.55300628,[{'numLigne': 'LCN'}]
MUNN,Moulin,47.19756669,-1.65158931,[{'numLigne': 'NBI'}]
MVAN,Mortier Vannerie,47.18016469,-1.49939264,"[{'numLigne': '102'}, {'numLigne': '192'}, {'numLigne': '28'}]"
MVRD,Monteverdi,47.26657684,-1.44632051,"[{'numLigne': '105'}, {'numLigne': '127'}, {'numLigne': '137'}]"
MVSI,Mauvoisins,47.19027625,-1.5256168,[{'numLigne': '4'}]
MZUR,Mazure,47.25796702,-1.48076677,"[{'numLigne': '107'}, {'numLigne': '147'}]"
NATL,Aéroport,47.15789963,-1.60132141,"[{'numLigne': '38'}, {'numLigne': 'NA'}]"
NBEL,Nouveau Bêle,47.26879307,-1.50191635,[{'numLigne': '95'}]
NBLA,Noé Blanche,47.25654693,-1.50725445,[{'numLigne': '85'}]
NCTE,Noé Cottée,47.19409498,-1.47858966,"[{'numLigne': '102'}, {'numLigne': '112'}, {'numLigne': '122'}, {'numLigne': '152'}, {'numLigne': 'C9'}]"
NDRE,Naudières,47.17309855,-1.53667449,"[{'numLigne': '30'}, {'numLigne': 'LS'}]"
NETR,Neustrie,47.17591416,-1.59339984,"[{'numLigne': '2'}, {'numLigne': '3'}, {'numLigne': '36'}, {'numLigne': '3B'}, {'numLigne': '40'}, {'numLigne': '78'}, {'numLigne': '88'}, {'numLigne': '98'}]"
NIAG,Niagara,47.30600333,-1.49333602,"[{'numLigne': '85'}, {'numLigne': '95'}]"
NILL,Nil,47.24172369,-1.60749438,"[{'numLigne': '54'}, {'numLigne': '59'}, {'numLigne': '89'}]"
NIZA,Nizan,47.20562406,-1.55130665,[{'numLigne': '5'}]
NLBR,Noë Lambert,47.23007878,-1.52849088,[{'numLigne': '10'}]
NLLA,Noë Allais,47.22036251,-1.68868129,"[{'numLigne': '101'}, {'numLigne': '71'}]"
NOAH,Noë St Jean,47.21918582,-1.73499847,"[{'numLigne': '131'}, {'numLigne': '71'}]"
NOHH,North'House,47.1958079,-1.57336123,[{'numLigne': '30'}]
NONO,Noë Nozou,47.13019092,-1.63703222,[{'numLigne': '98'}]
NOSH,Noëlles,47.24021479,-1.60420902,"[{'numLigne': '54'}, {'numLigne': '59'}]"
NRCA,Noë Rocard,47.16334738,-1.49052893,[{'numLigne': '47'}]
NRDA,Neruda,47.21756366,-1.61338063,"[{'numLigne': '1'}, {'numLigne': '1B'}, {'numLigne': '23'}, {'numLigne': '59'}]"
NVER,Noue Verrière,47.27601666,-1.57111741,[{'numLigne': 'LCO'}]
OBLA,Ouche Blanche,47.17996352,-1.56437046,[{'numLigne': '33'}]
OCAN,Océane,47.22750698,-1.63593175,"[{'numLigne': '50'}, {'numLigne': '93'}]"
OCEA,Couëron Océan,47.21345289,-1.73918909,"[{'numLigne': '131'}, {'numLigne': '71'}, {'numLigne': '91'}, {'numLigne': 'E1'}]"
OCOR,Ouche Cormier,47.26459864,-1.62333993,"[{'numLigne': '119'}, {'numLigne': '129'}, {'numLigne': '89'}]"
ODLA,Ouche des landes,47.19503341,-1.48288475,"[{'numLigne': '102'}, {'numLigne': '112'}, {'numLigne': '122'}, {'numLigne': '152'}, {'numLigne': 'C9'}]"
ODNE,Ordronneau,47.19383736,-1.5748954,"[{'numLigne': '36'}, {'numLigne': '97'}]"
OGVA,Orvault Grand Val,47.26297286,-1.59450834,"[{'numLigne': '109'}, {'numLigne': '116'}, {'numLigne': '179'}, {'numLigne': '2'}, {'numLigne': '2B'}, {'numLigne': '50'}, {'numLigne': '79'}, {'numLigne': '89'}]"
OLIV,Olivier,47.21747321,-1.72482036,"[{'numLigne': '131'}, {'numLigne': '71'}]"
OLVE,Oliveraie,47.18804171,-1.53047604,"[{'numLigne': '172'}, {'numLigne': '42'}]"
OLYM,Olympe de Gouges,47.30897242,-1.54466143,[{'numLigne': '86'}]
OMRL,Orvault - Morlière,47.2470879,-1.6033929,"[{'numLigne': '129'}, {'numLigne': '139'}, {'numLigne': '169'}, {'numLigne': '179'}, {'numLigne': '189'}, {'numLigne': '3'}, {'numLigne': '3B'}, {'numLigne': '50'}, {'numLigne': '69'}, {'numLigne': '89'}]"
ONCH,Onchère,47.20267245,-1.46704343,"[{'numLigne': '162'}, {'numLigne': '60'}]"
OQNE,Ouche Quinet,47.19603056,-1.50436169,"[{'numLigne': '102'}, {'numLigne': '28'}]"
ORNG,La Chapelle Aulnay,47.30840013,-1.5402501,[{'numLigne': 'LCN'}]
ORVA,Orvault,47.27869769,-1.64026681,"[{'numLigne': '179'}, {'numLigne': '79'}]"
OSAN,Ouessant,47.27007669,-1.44670053,"[{'numLigne': '127'}, {'numLigne': '137'}]"
OTAG,50 Otages,47.21971293,-1.55550331,"[{'numLigne': '12'}, {'numLigne': '2'}, {'numLigne': '23'}, {'numLigne': '2B'}, {'numLigne': '3B'}, {'numLigne': 'C2'}, {'numLigne': 'LO'}]"
PABO,Paix,47.18243694,-1.59229338,[{'numLigne': '36'}]
PACQ,Parc,47.27263229,-1.48393143,[{'numLigne': '85'}]
PAEB,Pablée,47.21576063,-1.74015814,"[{'numLigne': '131'}, {'numLigne': '71'}]"
PAJO,Petit Anjou,47.20584171,-1.50453728,[{'numLigne': '30'}]
PALL,Pont Allard,47.19655292,-1.66627488,"[{'numLigne': '81'}, {'numLigne': 'NBI'}]"
PAMI,Palmiers,47.19002854,-1.53299779,"[{'numLigne': '172'}, {'numLigne': '42'}]"
PAON,Papillons,47.14600562,-1.51899279,"[{'numLigne': '104'}, {'numLigne': 'C4'}]"
PAPO,Parc Potager,47.23595128,-1.52256798,[{'numLigne': '11'}]
PATR,Pâtis Rondin,47.24776219,-1.51680722,[{'numLigne': '11'}]
PB1B,Parc de la Bouvre,47.17610474,-1.61415268,"[{'numLigne': '36'}, {'numLigne': '78'}, {'numLigne': '88'}]"
PBAI,Parc Bel Air,47.17846266,-1.47470184,"[{'numLigne': '112'}, {'numLigne': '122'}, {'numLigne': '60'}]"
PBFF,Paimboeuf,47.1766516,-1.61921271,"[{'numLigne': '78'}, {'numLigne': '88'}]"
PBLE,Pâtis Brûlé,47.19926705,-1.50723684,"[{'numLigne': '102'}, {'numLigne': '27'}, {'numLigne': '30'}]"
PBOT,Poulbot,47.21402938,-1.64801795,"[{'numLigne': '50'}, {'numLigne': '91'}]"
PBRE,Petit Breton,47.21327118,-1.59931634,[{'numLigne': '11'}]
PBUY,Pé de Buzay,47.20250065,-1.81633789,[{'numLigne': '128'}]
PBYE,Port Boyer,47.24108061,-1.538808,[{'numLigne': '23'}]
PBNV,Port Boyer Navibus,47.24210322,-1.54589148,[{'numLigne': 'N3'}]
PCBI,Picabia,47.25465734,-1.57683187,"[{'numLigne': '109'}, {'numLigne': '116'}, {'numLigne': '59'}, {'numLigne': 'C2'}]"
PCDI,Picaudière,47.27970844,-1.48509905,[{'numLigne': '85'}]
PCHA,Portechaise,47.20061763,-1.52609882,"[{'numLigne': '152'}, {'numLigne': '162'}, {'numLigne': 'C9'}]"
PCLO,Petit Clos,47.20530198,-1.50991704,"[{'numLigne': '152'}, {'numLigne': '162'}, {'numLigne': 'C9'}]"
PCNN,Planchonnais,47.25348254,-1.47475875,"[{'numLigne': '117'}, {'numLigne': '127'}, {'numLigne': '137'}, {'numLigne': '157'}, {'numLigne': 'C7'}]"
PCPE,Porte de La Chapelle,47.25937477,-1.55720037,"[{'numLigne': '116'}, {'numLigne': '50'}, {'numLigne': '66'}, {'numLigne': '75'}, {'numLigne': '80'}, {'numLigne': '86'}, {'numLigne': 'E5'}, {'numLigne': 'LC'}, {'numLigne': 'LN'}]"
PCRE,Poincaré,47.2228489,-1.58521365,"[{'numLigne': '10'}, {'numLigne': '11'}, {'numLigne': '23'}, {'numLigne': 'C1'}, {'numLigne': 'C3'}, {'numLigne': 'C6'}]"
PCSI,Petite Censive,47.26050778,-1.56098728,[{'numLigne': '50'}]
PCTI,Petit Chantilly,47.25447779,-1.60063033,[{'numLigne': '79'}]
PCVO,Pontecorvo,47.246064,-1.53255611,[{'numLigne': 'C6'}]
PCZI,Pont de Chézine,47.23806578,-1.61436599,[{'numLigne': '59'}]
PDAN,Pas d'Ane,47.1813064,-1.470413,[{'numLigne': '42'}]
PDCE,Pont du Cens,47.24897479,-1.5770773,"[{'numLigne': '109'}, {'numLigne': '59'}, {'numLigne': '96'}, {'numLigne': 'C2'}, {'numLigne': 'C20'}]"
PDEA,Porteurs d'Eau,47.27151222,-1.59765073,"[{'numLigne': '109'}, {'numLigne': '179'}]"
PDOU,Porte Douillard,47.28949512,-1.51849354,"[{'numLigne': '115'}, {'numLigne': '75'}]"
PDPI,Pomme de Pin,47.26708762,-1.59534026,"[{'numLigne': '109'}, {'numLigne': '179'}]"
PDUC,Prairie au Duc,47.20303211,-1.56935604,"[{'numLigne': '5'}, {'numLigne': '5B'}, {'numLigne': 'LC'}, {'numLigne': 'LN'}, {'numLigne': 'LO'}, {'numLigne': 'LS'}]"
PEDR,Perdriaux,47.16125428,-1.48575767,[{'numLigne': '47'}]
PEGE,Pégers,47.13758868,-1.47153044,[{'numLigne': '47'}]
PELO,Pelousière,47.20775876,-1.64702227,[{'numLigne': '81'}]
PEON,Perron,47.22489224,-1.60189022,[{'numLigne': 'C6'}]
PERR,Perray,47.24749096,-1.51414241,"[{'numLigne': '11'}, {'numLigne': '12'}]"
PETR,Pétrels,47.25430074,-1.50709295,[{'numLigne': '80'}]
PFNA,Purfina,47.194575,-1.63494095,"[{'numLigne': '131'}, {'numLigne': '81'}]"
PGRI,Pagerie,47.17872222,-1.65318427,[{'numLigne': '78'}]
PGTI,Plinguetière,47.13288911,-1.61360611,[{'numLigne': '98'}]
PHTR,Parc Chantrerie,47.28617242,-1.52090098,"[{'numLigne': '115'}, {'numLigne': '75'}]"
PHVE,Pré Hervé,47.24412862,-1.51773567,"[{'numLigne': '11'}, {'numLigne': '1B'}]"
PIAO,Piano'cktail,47.17483933,-1.60639797,"[{'numLigne': '36'}, {'numLigne': '78'}, {'numLigne': '88'}]"
PIBL,Pierre Blanche,47.17205368,-1.62719445,[{'numLigne': '36'}]
PIPA,Pipay,47.22583332,-1.53691006,"[{'numLigne': '11'}, {'numLigne': '12'}]"
PIRM,Pirmil,47.19609738,-1.54268626,"[{'numLigne': '118'}, {'numLigne': '152'}, {'numLigne': '162'}, {'numLigne': '172'}, {'numLigne': '2'}, {'numLigne': '27'}, {'numLigne': '28'}, {'numLigne': '3'}, {'numLigne': '36'}, {'numLigne': '38'}, {'numLigne': '3B'}, {'numLigne': '42'}, {'numLigne': 'C4'}, {'numLigne': 'C9'}, {'numLigne': 'E8'}]"
PISE,Pin Sec,47.24375599,-1.51810558,"[{'numLigne': '1'}, {'numLigne': '11'}]"
PJOU,Point du Jour,47.26495622,-1.4435598,"[{'numLigne': '105'}, {'numLigne': '127'}, {'numLigne': '137'}, {'numLigne': '77'}, {'numLigne': 'C7'}]"
PLAC,Placis,47.19964834,-1.5200823,"[{'numLigne': '102'}, {'numLigne': '27'}, {'numLigne': '28'}]"
PLAE,Planche Etienne,47.16590439,-1.62528649,[{'numLigne': '88'}]
PLBL,Port la Blanche,47.27163335,-1.51667583,"[{'numLigne': '115'}, {'numLigne': '75'}]"
PLCL,Polyclinique,47.2279814,-1.61163773,"[{'numLigne': '59'}, {'numLigne': 'C6'}]"
PLES,Plessis,47.30114993,-1.55230174,"[{'numLigne': '116'}, {'numLigne': '126'}, {'numLigne': '86'}]"
PLGU,Pouliguen,47.23940682,-1.5430508,[{'numLigne': '23'}]
PLNA,Port launay,47.20968794,-1.74630488,"[{'numLigne': '131'}, {'numLigne': '71'}]"
PLOR,Ploreau,47.30314874,-1.55178525,"[{'numLigne': '116'}, {'numLigne': '126'}, {'numLigne': '86'}]"
PLPC,Place des Pêcheurs,47.13646696,-1.66904593,[{'numLigne': '98'}]
PLSS,Plessis,47.26035939,-1.66007149,"[{'numLigne': '139'}, {'numLigne': '149'}, {'numLigne': '159'}, {'numLigne': '169'}, {'numLigne': '69'}]"
PLTI,Platière,47.19448617,-1.56106845,[{'numLigne': '36'}]
PMAR,Pont Marchand,47.26063398,-1.63124914,"[{'numLigne': '119'}, {'numLigne': '129'}, {'numLigne': '139'}, {'numLigne': '189'}, {'numLigne': '89'}]"
PMEU,Port aux Meules,47.16542495,-1.49305446,[{'numLigne': '97'}]
PMTR,Pont de la Métairie,47.26244371,-1.44602801,"[{'numLigne': '117'}, {'numLigne': '127'}, {'numLigne': '135'}, {'numLigne': '137'}, {'numLigne': '157'}, {'numLigne': '77'}, {'numLigne': '87'}, {'numLigne': 'C7'}]"
PMVE,Prairie de Mauves,47.2200318,-1.51652833,[{'numLigne': 'C3'}]
PNLU,Pinier,47.25271209,-1.48171431,"[{'numLigne': '107'}, {'numLigne': '147'}]"
PNPI,Pont Pilet,47.33947182,-1.57231822,[{'numLigne': 'LCN'}]
PNRZ,Pinier,47.18267121,-1.54554442,[{'numLigne': 'C4'}]
PNTI,Plantiveau,47.24659073,-1.51143236,[{'numLigne': '12'}]
POIT,Poitou,47.22406831,-1.56520707,"[{'numLigne': '3'}, {'numLigne': '3B'}]"
POLE,Poulenc,47.25532256,-1.58111378,"[{'numLigne': '109'}, {'numLigne': '59'}]"
POMM,Pommeraie,47.14573609,-1.69508811,"[{'numLigne': '88'}, {'numLigne': '98'}]"
PONT,Ponterau,47.30641291,-1.37883711,[{'numLigne': '67'}]
POON,Potiron,47.27039478,-1.51870365,"[{'numLigne': '115'}, {'numLigne': '75'}]"
POST,Poste,47.29523887,-1.55398958,"[{'numLigne': '116'}, {'numLigne': '126'}, {'numLigne': '86'}, {'numLigne': '96'}, {'numLigne': 'LCE'}]"
POTT,Pottier,47.17763302,-1.62734333,"[{'numLigne': '36'}, {'numLigne': '78'}]"
POYA,Poyaux,47.16678439,-1.53052577,[{'numLigne': '33'}]
PPDO,Pompidou,47.2093962,-1.52752557,"[{'numLigne': '26'}, {'numLigne': '5'}, {'numLigne': 'LS'}]"
PPFA,Petit Port,47.24360737,-1.55737478,"[{'numLigne': '26'}, {'numLigne': 'C20'}]"
PPLI,Peupliers,47.19956367,-1.49562949,"[{'numLigne': '102'}, {'numLigne': '27'}]"
PPOU,Pré Poulain,47.27203712,-1.4445899,"[{'numLigne': '127'}, {'numLigne': '135'}, {'numLigne': '137'}, {'numLigne': '77'}, {'numLigne': 'C7'}]"
PPSI,Petit Plessis,47.30185314,-1.3861984,[{'numLigne': '67'}]
PPTR,Papotière,47.24014265,-1.49681824,"[{'numLigne': '147'}, {'numLigne': '157'}, {'numLigne': '87'}]"
PPUN,Petit Port-Facultés,47.2431325,-1.54742102,[{'numLigne': 'N3'}]
PRCE,Procé,47.2225163,-1.58175188,"[{'numLigne': '11'}, {'numLigne': '23'}, {'numLigne': 'C1'}, {'numLigne': 'C3'}, {'numLigne': 'C6'}]"
PRDI,Praudière,47.2573936,-1.58377913,"[{'numLigne': '109'}, {'numLigne': '59'}]"
PREU,Preux,47.22145853,-1.61274278,[{'numLigne': '59'}]
PRFO,Profondine,47.19610763,-1.48851103,"[{'numLigne': '102'}, {'numLigne': '112'}, {'numLigne': '122'}, {'numLigne': '152'}, {'numLigne': 'C9'}]"
PRGE,Portail Rouge,47.24439358,-1.50439698,"[{'numLigne': '127'}, {'numLigne': '137'}, {'numLigne': '147'}, {'numLigne': '157'}, {'numLigne': '87'}, {'numLigne': 'C7'}]"
PRHE,Petit Rocher,47.24055373,-1.47899478,[{'numLigne': '80'}]
PRIM,Primevères,47.2248762,-1.67288995,[{'numLigne': '71'}]
PRMI,Pyramide,47.20803804,-1.49266797,"[{'numLigne': '152'}, {'numLigne': '162'}, {'numLigne': '30'}, {'numLigne': 'C9'}]"
PRNE,Perrines,47.22753768,-1.51561466,"[{'numLigne': '12'}, {'numLigne': '137'}, {'numLigne': '147'}, {'numLigne': '157'}, {'numLigne': '87'}]"
PROU,Pont-Rousseau-Martyrs,47.19185437,-1.54832452,"[{'numLigne': '2'}, {'numLigne': '3'}, {'numLigne': '38'}, {'numLigne': '3B'}, {'numLigne': 'C4'}]"
PRRI,Perrières,47.30944669,-1.55197896,[{'numLigne': '86'}]
PRSS,Pressoir,47.12355958,-1.63865202,[{'numLigne': '98'}]
PRTE,Portereau,47.16829334,-1.50157978,"[{'numLigne': '47'}, {'numLigne': '97'}]"
PRUT,Proutière,47.19783496,-1.78068777,[{'numLigne': '128'}]
PRZE,Porte de Rezé,47.15724765,-1.54092876,"[{'numLigne': '104'}, {'numLigne': 'C4'}]"
PSAU,Porte de Sautron,47.25079554,-1.618746,"[{'numLigne': '149'}, {'numLigne': '159'}, {'numLigne': '169'}, {'numLigne': '69'}]"
PSCE,Plaisance,47.24012139,-1.59110919,"[{'numLigne': '3'}, {'numLigne': '3B'}]"
PSEV,Parc de la Sèvre,47.1643524,-1.47924396,[{'numLigne': '97'}]
PSIN,Pasteur,47.20098683,-1.67863326,"[{'numLigne': '50'}, {'numLigne': '81'}]"
PSME,Place St Méen,47.31913107,-1.34727709,[{'numLigne': '67'}]
PSOR,Prières,47.1503539,-1.52630305,"[{'numLigne': '104'}, {'numLigne': 'C4'}]"
PSPO,Parc des Sports,47.26054278,-1.44906847,"[{'numLigne': '117'}, {'numLigne': '127'}, {'numLigne': '135'}, {'numLigne': '137'}, {'numLigne': '157'}, {'numLigne': '77'}, {'numLigne': '87'}, {'numLigne': 'C7'}]"
PSSN,Poisson,47.19711969,-1.64993055,[{'numLigne': 'NBI'}]
PSUD,Pôle Sud,47.18880328,-1.46975714,[{'numLigne': '27'}]
PTBO,Petit Bois,47.18550229,-1.67839662,"[{'numLigne': '138'}, {'numLigne': '158'}, {'numLigne': '78'}]"
PTCH,Patache,47.27095614,-1.61917944,"[{'numLigne': '179'}, {'numLigne': '79'}, {'numLigne': '89'}]"
PTEC,Polytech',47.28073259,-1.513891,[{'numLigne': 'E5'}]
PTGO,Poitou,47.20980829,-1.46913668,[{'numLigne': '162'}]
PTIS,Plessis Tison,47.23657256,-1.53358852,"[{'numLigne': 'C1'}, {'numLigne': 'LN'}]"
PTLA,CES Petite Lande,47.17794233,-1.54956064,[{'numLigne': '104'}]
PTNE,Platanes,47.24532779,-1.52496407,"[{'numLigne': '11'}, {'numLigne': 'C1'}, {'numLigne': 'LN'}]"
PTON,Portillon,47.14928857,-1.46906172,[{'numLigne': '47'}]
PTPS,Printemps,47.18850756,-1.50038685,"[{'numLigne': '172'}, {'numLigne': '42'}]"
PTQQ,Portricq,47.26508661,-1.52123154,"[{'numLigne': 'C6'}, {'numLigne': 'LC'}]"
PTRE,Portereau,47.19211569,-1.47580611,"[{'numLigne': '102'}, {'numLigne': '112'}, {'numLigne': '122'}, {'numLigne': '152'}, {'numLigne': 'C9'}]"
PTRI,Patouillerie,47.24552065,-1.58066012,"[{'numLigne': '59'}, {'numLigne': '96'}, {'numLigne': 'C20'}]"
PTSC,Petits Champs Blancs,47.28112281,-1.42008825,[{'numLigne': '135'}]
PTUR,Pâtures,47.30452472,-1.55638729,"[{'numLigne': '116'}, {'numLigne': '126'}, {'numLigne': '86'}]"
PTVI,Pâtis Viaud,47.1385932,-1.45747884,[{'numLigne': '47'}]
PTYY,Planty,47.17526907,-1.49494731,"[{'numLigne': '102'}, {'numLigne': '192'}, {'numLigne': '28'}]"
PUCH,Pluchets,47.21867087,-1.65444503,[{'numLigne': '71'}]
PVIL,Petit Village,47.21700643,-1.65048707,[{'numLigne': '71'}]
PVLO,Pavillon,47.14358417,-1.67934761,[{'numLigne': '88'}]
PVTO,Porte de Vertou,47.18112627,-1.50567017,"[{'numLigne': '102'}, {'numLigne': '142'}, {'numLigne': '192'}, {'numLigne': '28'}, {'numLigne': '4'}, {'numLigne': 'E4'}]"
PXCE,Port aux Cerises,47.31187743,-1.54129709,[{'numLigne': 'LCN'}]
QANT,Quai des Antilles,47.20373747,-1.56980401,"[{'numLigne': '5'}, {'numLigne': '5B'}, {'numLigne': 'LC'}, {'numLigne': 'LN'}, {'numLigne': 'LO'}, {'numLigne': 'LS'}]"
QBNA,Quai Brunais,47.19643837,-1.66957006,"[{'numLigne': '81'}, {'numLigne': 'NBI'}]"
QSCO,Quai Surcouf,47.19487136,-1.5778648,[{'numLigne': '30'}]
QTNE,Quintaine,47.21669222,-1.46248846,"[{'numLigne': '162'}, {'numLigne': '60'}, {'numLigne': 'C9'}]"
RABI,Rabine,47.2611004,-1.64385295,"[{'numLigne': '119'}, {'numLigne': '129'}, {'numLigne': '189'}, {'numLigne': '89'}]"
RAGO,Ragon,47.16539277,-1.54244296,"[{'numLigne': '104'}, {'numLigne': '33'}, {'numLigne': 'C4'}]"
RAVA,Ravardière,47.1837956,-1.66532092,[{'numLigne': '78'}]
RAZA,Ranzay,47.25333138,-1.53070103,"[{'numLigne': '1'}, {'numLigne': '1B'}, {'numLigne': '23'}, {'numLigne': '80'}, {'numLigne': 'C6'}, {'numLigne': 'LN'}]"
RBAL,Roche Ballue,47.17953387,-1.65575479,[{'numLigne': '78'}]
RBHI,René Bouhier,47.20990103,-1.5713114,"[{'numLigne': '11'}, {'numLigne': '23'}, {'numLigne': 'C1'}]"
RBLD,Rabillard,47.19564256,-1.64836691,[{'numLigne': 'NBI'}]
RBNI,Robinière,47.16373212,-1.53558769,[{'numLigne': '33'}]
RBRN,René Bernier,47.19385698,-1.49931691,"[{'numLigne': '102'}, {'numLigne': '172'}, {'numLigne': '28'}]"
